hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
15065,"Tyfaen","31B",2182,"3","382","1253","SO070715","SO 07083 71591","SO069718","349","33","no feature: pasture","","obvious summit","2012-01-20","","136 147","200E 214E","307081","271586","52.334478","-3.365121","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15066,"Bryn-y-tail East Top","31A",2170,"3","381.7","1252","SN926874","SN 92642 87503","SN 9243 8752","350.1","31.6","no feature: grass","","Trimble GeoXH 6000","2014-10-04","","136","214W","292639","287499","52.474838","-3.582089","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15067,"Park Hill","31B",2183,"3","381","1250","SO160726","","SO170728","319","62","","","","2012-01-20","","136 148","200E 214E","316000","272600","52.345029","-3.234504","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15068,"Long Mountain North Top","31B",2200,"3","381","1250","SJ275084","SJ 27542 08476","SJ278079","342","39","no feature","flat summit area","","2012-01-20","","126","216","327540","308472","52.669108","-3.072964","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15069,"Allt y Clych","31C",2203,"3","380.7","1249","SN978570","SN 97834 57018","SN 9735 5735","341.1","39.6","no feature: grass","outcrop 30m NE at SN 97810 56998 is as high","Trimble GeoXH 6000","2015-09-12","","147","200W","297832","257013","52.201858","-3.496397","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15070,"Dol-y-fan Hill","31B",2197,"3","380","1247","SO015611","","SO020618","309","71","","","","2015-03-21","","147","200E","301500","261100","52.239256","-3.443928","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15071,"Cwmgilla Hill","31B",2183,"3","380","1247","SO259712","","SO256711","346","34","","","","2014-08-04","","137 148","201N","325900","271200","52.333873","-3.088895","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15072,"Craig Tylwch","31B",2182,"3","379","1243","SN966813","","SN972817","319","60","","","","2015-03-15","alternative summit at SN966808","136","214W","296600","281300","52.419897","-3.521879","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15073,"Aston Hill","31B",2183,"3","379","1243","SO296900","SO 29668 90053","SO289895","341","38","no feature","","","2015-03-21","","137","216","329666","290048","52.503793","-3.037611","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15074,"Lan Dwpa","31C",2203,"3","378","1240","SN957556","SN 95746 55640","SN954555","325","53","knoll in trees","","obvious summit","2012-01-20","","147","200W","295743","255635","52.189082","-3.526514","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15075,"Mynydd Fynnon-wen","31A",2169,"3","378","1240","SN724797","SN 72420 79722","SN725801","334","44","grassy outcrop","","","2012-01-20","","135 147","213","272417","279717","52.400568","-3.876687","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15076,"Ack Hill","31B",2178,"3","377","1237","SO238653","","SO231649","339","38","","","","2015-03-21","","137 148","201N","323800","265300","52.280552","-3.118370","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15077,"Blaen Pathiog","31A",2161,"3","379","1243","SN926820","","SN927817","345","34","","","","2014-06-22","","136","214W","292600","282000","52.425416","-3.580899","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15078,"Ciliau","31C",2203,"3","377","1237","SN951542","SN 95128 54289","SN949547","347","30","no feature: pasture","mound 100m NW at SN 95065 54362is as high","Abney level","2014-06-22","","147","200W","295125","254284","52.176823","-3.535133","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,"Foel","31C",2203,"3","377","1237","SN680459","SN 68012 45933","SN681461","345","32","no feature","","","2014-03-21","","146","187S 199","268009","245928","52.095915","-3.928227","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15080,"Pen y Ddinas","31C",2203,"3","376","1234","SN859480","SN 85986 48096","SN856483","292","84","tree stump","","","2015-03-21","","147","187N 187S","285983","248091","52.119353","-3.666692","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15081,"Y Foel","31C",2209,"3","376","1234","SN887488","SN 88713 48877","SN884492","332","44","no feature: ground by fence","","","2015-03-21","","147","187N 187S","288710","248872","52.126928","-3.627135","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15082,"Cefn Llanbister","31B",2183,"3","376","1234","SO116733","SO 11696 73322","SO123746","334","42","no feature","","","2012-01-20","","136 148","214E","311694","273317","52.350799","-3.297893","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15083,"Mynydd Fynnon-wen SE Top","31A",2169,"3","376","1234","SN726793","SN 72685 79332","SN724794","346","30","no feature: pasture","","","2012-01-20","","135 147","213","272682","279327","52.397125","-3.872646","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15084,"Carneddau SE Top","31B",2195,"3","376","1234","SO076543","","SO073541","345","31","","","","2014-03-21","","147","200E","307600","254300","52.179196","-3.352765","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15085,"Pen Blaen Rhisglog","31C",2203,"3","375","1230","SN696468","","SN705469","326","49","","","","2015-03-21","","146","187S 199","269600","246800","52.104127","-3.905353","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15086,"Maesgwyn","31A",2161,"3","374","1227","SN921805","SN 92196 80596","SN928807","339","35","no feature: pasture","this is natural summit; fence bank a few m S is higher but man made","","2016-09-18","","136","214W","292193","280592","52.412679","-3.586421","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15087,"Cefnllys-uchaf","31A",2171,"3","373","1224","SH981065","SH 98156 06582","SH977059","305","68","edge of depression","OS surface block at end of ridge 260m SW at SH 97936 06436 is probably lower","","2015-03-21","","125","215E 239","298153","306578","52.647357","-3.506802","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15088,"Carreg Hirfaen","31C",2203,"3","373","1224","SN623465","","SN641470","319","54","","","","2015-03-21","","146","199","262300","246500","52.099661","-4.011749","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15089,"Pen Offa","31B",2178,"3","372","1220","SO271635","SO 27136 63515","SO261641","283","89","fence post by footpath","","","2012-01-20","","137 148","201N","327133","263510","52.264917","-3.069129","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15090,"Pen Coed Bwlch","31B",2182,"3","372","1220","SO042669","SO 04212 66940","SO043672","333","39","no feature: ground by fence","","","2012-01-20","","136 147","200E","304210","266935","52.292182","-3.405918","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15091,"Bryn Bras","31A",2169,"3","372","1220","SN742796","SN 74246 79637","SN740795","342","30","no feature","","obvious summit","2012-01-20","","135 147","213","274243","279632","52.400227","-3.849831","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15092,"Roundton","31B",2187,"3","371","1217","SO298951","","SO298958","312","59","","","","2012-01-20","","137","216","329800","295100","52.549216","-3.036701","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15093,"Brynposteg Hill","31B",2182,"3","371","1217","SN960822","","SN967821","319","52","","","","2012-01-20","","136","214W","296000","282200","52.427872","-3.530978","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15094,"Gilfach","31B",2183,"3","371","1217","SO091862","SO 09124 86300","SO091858","323","48","no feature: pasture","","","2012-01-20","","136","214E","309122","286295","52.467022","-3.339172","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15095,"Corun y Ffridd","31A",2161,"3","371","1217","SH873018","SH 87310 01816","SH865012","334","37","no feature: ground on N side of fence","","","2014-09-15","","135 136","215W","287307","301812","52.602383","-3.665419","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15096,"Pen Maerdy","31B",2178,"3","370","1214","SO133590","SO 13371 59026","SO133600","312","58","outcrop","","","2012-01-20","","148","200E","313369","259021","52.222571","-3.269629","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15097,"Roundton West Top","31B",2187,"3","370","1214","SO294949","SO 29412 94957","SO295950","327","43","no feature","","obvious summit","2014-12-08","","137","216","329410","294953","52.54784","-3.042425","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15098,"Celynog Hill","31A",2171,"3","369","1211","SO051971","SO 05135 97193","SO048971","329","40","grassy outcrop","","","2012-01-20","","136","215E","305133","297189","52.564242","-3.400984","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15099,"Llan Fawr","31B",2178,"3","369","1211","SO172704","SO 17248 70443","SO181706","334","35","ground by tree at edge of copse","","","2012-01-20","","136 148","200E 214E","317246","270438","52.325788","-3.215691","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15100,"Banc Garregwinau","31C",2203,"3","369","1211","SN562414","SN 56242 41456","SN567412","338","31","ground in small clearing in wood","ground at edge of replanted area to S is probably lower","","2012-01-20","","146","186","256239","241451","52.052756","-4.098042","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15101,"Drosgol","31A",2166,"3","368","1207","SN717885","SN 71770 88551","SN716887","324","44","outcrop","","","2012-01-20","","135","213","271767","288547","52.479747","-3.889628","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15102,"Pen Arron","31B",2183,"3","368","1207","SO138890","SO 13832 89086","SO135884","325","43","no feature: ground by hedge","","","2012-01-20","","136","214E","313830","289081","52.492826","-3.270609","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15103,"Bryn y Castell","31A",2171,"3","368","1207","SH975049","SH 97577 04935","SH969043","329","39","rocky knoll","","","2015-03-21","","136","215W","297574","304931","52.632447","-3.514845","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15104,"Cefn Cynfal","31B",2183,"3","367","1204","SO125688","SO 12601 68843","SO130693","299","68","hedgebank","","","2012-01-20","","136 148","200E","312599","268838","52.310686","-3.283444","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15105,"The Garth","31B",2184,"3","367","1204","SO134462","SO 13436 46257","SO128466","325","42","no feature: pasture","summit 130m W at SO 13306 46228 may be as high","","2012-01-20","","148","188","313434","246252","52.107808","-3.265418","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15106,"Cefnbryn","31C",2203,"3","366","1201","SN632462","SN 63282 46271","SN630463","324","42","pile of stones","","","2015-03-21","","146","199","263279","246266","52.097803","-3.997368","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15107,"Carn Menyn","31C",2208,"3","365","1197","SN143324","SN 14400 32492","SN140329","317","48","pinnacle on tor","","","2012-01-20","","145","OL35E","214397","232487","51.959815","-4.70277","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,"Pen Lifau","31C",2211,"3","365","1197","SN727394","","SN727399","322","43","","","","2015-03-21","","146 160","187S","272700","239400","52.038353","-3.857355","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15109,"Foel Einion","31A",2166,"3","364","1194","SN717936","","SN724936","302","62","","","","2015-03-21","","135","OL23W","271700","293600","52.525137","-3.892565","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,"Foel Drygarn","31C",2208,"3","365","1198","SN157335","SN 15775 33603","SN155332","319","46","trig point","","","2014-09-15","","145","OL35E","215772","233598","51.970251","-4.683377","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111,"Maelienydd","31B",2183,"3","361","1184","SO143713","SO 14377 71363","SO138713","324","37","pile of stones","","","2015-03-15","","136 148","200E 214E","314375","271358","52.333617","-3.258042","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15112,"Baxters Bank","31B",2182,"3","361","1184","SO057672","SO 05795 67284","SO060678","311","50","cairn","rocky knoll 40m SW at SO 05774 67246 and knoll 150m S at SO 05792 67130 are probably lower","","2012-01-20","","136 147","200E","305793","267279","52.295547","-3.382811","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15113,"Moel Caetwpa","31A",2168,"3","360","1181","SH920018","SH 92066 01855","SH926022","313","47","no feature: ground at bend in fence","","","2014-10-04","","136","215W","292063","301851","52.6037","-3.595235","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15114,"Craigol","31C",2203,"3","360.9","1184","SN979587","SN 97944 58731","SN 9810 5851","327","33.9","outcrop","","Trimble GeoXH 6000","2015-09-12","Col height is 327.0m","147","200W","297942","258726","52.217274","-3.495305","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,"Tan y Llwyn","31A",2161,"Un","361","1184","SN914802","","SN914807","337","24","","","","2014-06-22","Tump deleted June 2014","136","214W","291400","280200","52.409003","-3.597954","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15116,"Pen Coed","31A",2168,"3","360","1181","SH985090","SH 98567 09095","SH976091","304","56","no feature","","","2012-01-20","","125","215E 239","298564","309091","52.670018","-3.501503","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15117,"Bryn Nant Cae-garw","31B",2188,"Un","357.4","1173","SN958801","SN 95876 80113","SN 9542 8019","328.1","29.3","small outcrop","ground 75m WSW at SN 95803 80086 is c 5cm lower","Trimble GeoXH 6000","2015-04-24","Deleted from Tumps April 2015","136","214W","295873","280108","52.409051","-3.532187","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15118,"Lan-ddu","31C",2211,"3","359","1178","SN716388","SN 71683 38870","SN716399","286","73","heap of brash","","","2012-01-20","","146 160","187S","271680","238865","52.033312","-3.872012","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15119,"Crugiau Dwy","31C",2208,"3","359","1178","SN171311","SN 17133 31169","SN164306","321","38","mound","","","2012-01-20","","145","OL35E","217130","231164","51.948839","-4.662334","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15120,"Mynydd Rhos-wen","31C",2203,"3","358","1175","SN478335","","SN501361","321","37","","","","2012-01-20","","146","186","247800","233500","51.979069","-4.217488","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15121,"Hirllwyn Bank","31B",2178,"3","357","1171","SO105559","","SO099562","309","48","","","","2012-01-20","","148","200E","310500","255900","52.194056","-3.310786","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15122,"Bryn Melyn","31C",2203,"3","357","1171","SN604447","SN 60453 44801","SN615453","324","33","cairn","","","2012-01-20","","146","186 199","260450","244796","52.083888","-4.038038","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15123,"Little Mountain","31B",2199,"3","356","1168","SO218495","SO 21816 49601","SO217484","298","58","no feature: pasture","","","2012-01-20","","148","201S","321814","249596","52.139116","-3.143852","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15124,"Ban Bronffin","31C",2211,"3","356","1168","SN693401","SN 69377 40165","SN691404","312","44","knoll","","","2015-03-21","","146 160","187S","269374","240160","52.044409","-3.906103","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15125,"Mynydd Llanfihangel-rhos-y-corn","31C",2203,"Un","356","1168","SN502354","","SN482339","337","19","","","","2014-11-11","Deleted Tump November 2014","146","186","250200","235400","51.996792","-4.183401","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15126,"Rhuddallt","31C",2203,"3","355","1165","SN789477","SN 78997 47713","SN792479","269","86","no feature: heather","","","2012-01-20","","146 147","187S","278994","247708","52.114424","-3.768584","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15127,"Little Hill","31B",2178,"3","355","1165","SO074604","","SO078596","296","59","","","","2015-03-21","","147","200E","307400","260400","52.233989","-3.357359","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15128,"Garn Fawr","31B",2178,"3","355","1165","SO107570","SO 10801 57039","SO104572","302","53","rocky knoll","","","2015-03-21","","148","200E","310799","257034","52.204300","-3.306718","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15129,"Moelfre","31B",2182,"3","355","1165","SN999744","SN 99927 74442","SO004742","324","31","no feature: pasture","","","2016-11-15","","136 147","214W","299925","274437","52.358841","-3.470959","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15130,"Maenhinon","31A",2161,"3","354","1161","SN897853","SN 89772 85394","SN900859","318","36","no feature: ground in clearing","","","2016-09-18","","135 136","214W","289769","285390","52.455313","-3.623629","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
