hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
14412,"Ffridd-y-fedw","30D",2065,"4","432","1417","SH830459","SH 83035 45949","SH834460","399","33","no feature: rough grass","","","2012-01-20","","116","OL18E","283032","345946","52.998037","-3.744312","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14413,"Craig y Gwynt","30D",2074,"4","431","1414","SH672362","SH 67277 36290","SH672359","393","38","outcrop 2m W of cairn","","obvious summit","2014-03-24","","124","OL18W","267274","336287","52.907585","-3.975014","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14414,"Craig Foel-y-ddinas","30E",19413,"4","431","1414","SH956311","","SH958311","399","32","","","","2014-06-22","","125","OL23E","295600","331100","52.867233","-3.552346","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14415,"Moel Maes-y-llech","30E",2104,"4","430","1411","SH897273","SH 89724 27313","SH900271","395","35","no feature","","","2014-11-11","","124 125","OL23E","289721","327309","52.831998","-3.638354","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14416,"Clip y Orsedd","30B",2031,"4","429","1407","SH711747","SH 71189 74746","SH718746","388","41","rock","","","2012-01-20","","115","OL17E","271186","374743","53.254032","-3.932294","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14417,"Moel y Geifr","30D",2074,"4","427","1401","SH635348","SH 63533 34884","SH646351","378","49","cairn","","","2012-01-20","","124","OL18W","263530","334880","52.894015","-4.030058","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14418,"Craig y Gamell","30F",2145,"4","424","1391","SH850132","SH 85043 13266","SH849136","386","38","no feature: ground S of fence corner","ground 35m SW at SH 85022 13241 on E side of fence may be as high","","2014-09-11","","124 125","OL23E","285040","313262","52.704796","-3.702872","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14419,"Ffridd Trawsgoed","30D",2053,"4","424","1391","SH837328","SH 83758 32844","SH837331","387","37","no feature: heather","top 190m E at SH 83946 32816 may be as high but is given 2m lower on maps","","2012-01-20","","124 125","OL23E","283755","332840","52.880441","-3.728843","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14420,"Fedw-lwyd","30F",2155,"Un","424.4","1392","SH804094","SH 80495 09405","SH 8053 0952","399","25.4","no feature","","Abney level/Trimble GeoXH 6000","2015-09-12","Col measurement is 399.0m; deleted from Tumps list Feb 2014","124 125","OL23E 215W","280492","309401","52.669117","-3.768747","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14421,"Cefn Du","30C",2042,"4","422","1384","SJ051544","SJ 05195 54464","SJ032535","359","63","no feature","","","2014-12-13","","116","264S","305193","354461","53.078942","-3.416743","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14422,"Pen Cwm Silyn","30B",1999,"4","422","1384","SH518511","","SH517507","386","36","","","","2014-10-19","","115","OL17W 254","251800","351100","53.036602","-4.211715","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14423,"Clogwyn Pen Llechen","30B",1963,"4","421","1381","SH641545","SH 64165 54570","SH639545","385","36","half buried rounded rock","","","2012-01-20","","115","OL17W","264162","354567","53.07103","-4.028942","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14424,"Maesyrychen Mountain","30C",2039,"4","420.9","1381","SJ189456","SJ 18923 45687","SJ 1896 4588","386.5","34.4","no feature","","Trimble GeoXH 6000","2014-10-19","","116","255 256","318921","345684","53.002323","-3.209651","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14425,"Cerniau","30D",2059,"4","422","1385","SH763245","SH 76329 24537","SH764245","388","34","no feature","","obvious summit","2014-03-24","","124","OL23E","276326","324533","52.804146","-3.836028","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14426,"Ffridd Ddu","30E",2104,"4","421","1381","SH892158","SH 89207 15826","SH890155","389","32","no feature","ground 65m SW at SH 89151 15793 may be as high","","2012-01-20","","124 125","OL23E","289204","315822","52.72867","-3.642134","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,"Moel Plas-yw","30C",2041,"4","420","1378","SJ152668","SJ 15286 66858","SJ149665","388","32","cairn","cairn 45m NW at SJ 15253 66889 is just lower","","2014-06-22","","116","265","315284","366855","53.192024","-3.269423","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14428,"Clogwyn Mannod","30B",2013,"4","416.9","1368","SH745589","SH 74563 58933","SH 7382 5965","337.4","79.5","cairn on small outcrop","","obvious summit/Trimble GeoXH 6000","2015-09-12","","115","OL17E","274560","358930","53.112773","-3.87554","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14429,"Y Drum","30C",2042,"4","417","1368","SH975480","SH 97539 48084","SH979475","342","75","no feature","","","2014-12-13","","116","OL18E 264S","297536","348081","53.020196","-3.528961","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14430,"Mynydd Poeth","30C",2042,"4","419.3","1376","SH953513","SH 95377 51306","SH 9570 5095","387.5","31.7","small embedded rock","","Trimble GeoXH 6000","2015-04-24","","116","OL18E 264S","295374","351303","53.04873","-3.562226","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14431,"Moel Bronmiod","30A",1952,"4","417.6","1370","SH412455","SH 41220 45553","SH 4126 4630","355.4","62.1","outcrop","","Trimble GeoXH 6000","2015-04-24","","115 123","254","241217","345550","52.983713","-4.366684","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14432,"Careg y Big","30E",2087,"4","417.6","1370","SJ214396","SJ 21468 39671","SJ 2038 3941","385.7","31.9","no feature: ground by sheep pens","ground 250m E (SJ217396) is probably lower","Trimble GeoXH 6000","2015-09-12","","126","240 255 256","321466","339667","52.948634","-3.170273","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14433,"Pen Coed y Bwlch","30E",2087,"4","414","1358","SJ224304","SJ 22420 30486","SJ 2224 3168","327.8","86.2","no feature","","Trimble GeoXH 6000","2015-09-12","Height of hill is 414.0m","126","240","322418","330482","52.866221","-3.153911","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14434,"Waen Bryn-gwenith","30B",1965,"4","414","1358","SH747674","SH 74733 67413","SH738668","349","65","very large solitary boulder","","","2012-01-20","","115","OL17E","274730","367410","53.189000","-3.876320","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14435,"Llys y Frenhines","30C",2042,"4","414","1358","SJ064551","SJ 06487 55155","SJ060551","378","36","ground by stone memorial","ground by trig point 20m NE at SJ 06501 55165 is probably lower","","2012-01-20","","116","264S 265","306485","355152","53.085379","-3.397663","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14436,"Moel Garegog","30C",2040,"4,sHu","413.1","1355","SJ216525","SJ 21648 52525","SJ 2348 5260","323","90.1","no feature","ground by windshelter 100m W at SJ 21542 52552 is as high","Trimble GeoXH 6000","2014-10-19","","117","256","321646","352522","53.064185","-3.170716","W","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14437,"Foel Cae-poeth","30D",2059,"4","412","1352","SH756249","","SH759246","377","35","","","","2012-01-20","","124","OL18W","275600","324900","52.807273","-3.846934","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14438,"Cerniau West Top","30D",2059,"4","412","1352","SH756241","SH 75698 24174","SH759244","380","32","no feature","","obvious summit","2014-06-22","","124","OL18W","275695","324170","52.800739","-3.845245","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14439,"Pen-y-gwely","30E",2087,"4","411.2","1349","SJ222324","SJ 22218 32406","SJ 2003 3273","381.2","30","no feature","flat summit area","Trimble GeoXH 6000","2015-09-12","","126","240 255","322216","332402","52.883448","-3.15737","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14440,"Moel y Ci","30B",1975,"4","410","1345","SH590657","","SH596639","338","72","","","","2014-10-19","alternative summits at SH591657 and SH593659","114 115","OL17W","259000","365700","53.169700","-4.110828","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14441,"Moel Faban","30B",1965,"4","408.7","1341","SH634679","SH 63421 67987","SH 6375 6822","362.7","46","large rounded rock 20m N of cairn","","Trimble GeoXH 6000","2014-10-04","","115","OL17W","263418","367984","53.191370","-4.045758","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14442,"Y Glog","30E",2131,"4","408","1339","SJ089207","SJ 08923 20752","SJ078201","346","62","no feature: pasture","","","2015-07-31","","125","239","308921","320748","52.776623","-3.351636","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14443,"Boncyn Foel-bach","30C",2042,"4","408","1339","SJ058522","SJ 05864 52263","SJ051533","348","60","no feature: pasture","","obvious summit","2012-01-20","","116","264S","305862","352260","53.059281","-3.406115","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444,"Graig-wen","30E",2087,"4","406.9","1335","SJ240371","SJ 24072 37106","SJ 2443 3537","353.4","53.5","large cairn","","Trimble GeoXH 6000","2015-09-12","","126","240 255 256","324070","337102","52.925956","-3.130924","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14445,"Clogwyn Mannod NW Top","30B",2013,"4","403.6","1324","SH741593","SH 74173 59317","SH 7441 5936","359.5","44.1","small cairn on outcrop","","obvious summit/Trimble GeoXH 6000","2015-09-12","","115","OL17E","274170","359314","53.116131","-3.881513","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14446,"Foel Gasnach","30C",2042,"4","405","1329","SJ035552","","SJ036546","361","44","","","","2014-12-13","","116","264S","303500","355200","53.085281","-3.442224","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14447,"Moel y Tryfel","30E",2104,"4","405","1329","SH975154","SH 97506 15486","SH978154","375","30","no feature","","obvious summit","2015-08-10","","125","OL23E 239","297504","315482","52.727252","-3.519181","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14448,"Parc Drysgol","30B",1975,"4","404","1325","SH589644","","SH591652","343","61","","","","2014-10-19","","114 115","OL17W 263S","258900","364400","53.157996","-4.111750","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14449,"Craig Ysgwennant","30E",2087,"4","404","1325","SJ191310","SJ 19105 31078","SJ188314","343","61","no feature","","","2015-03-21","","125","255","319103","331074","52.871053","-3.203291","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14450,"Moel Ytta","30C",2042,"4","404","1325","SJ028598","SJ 02837 59891","SJ018601","353","51","no feature","","","2012-01-20","","116","264S","302835","359888","53.127286","-3.453575","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14451,"Ffrithuchaf","30C",2042,"4","404","1325","SH864605","SH 86432 60593","SH861598","371","33","no feature: ground 15m NNE of stile","flat summit area","","2015-10-04","","116","OL17E","286429","360590","53.130349","-3.69889","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,"Clogwyn Pryfed","30B",2013,"Un","403.8","1325","SH746594","SH 74678 59470","SH 7469 5928","374.9","28.9","cairn","","obvious summit/Trimble GeoXH 6000","2015-09-12","Tump deleted September 2015","115","OL17E","274675","359467","53.117624","-3.874032","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14453,"Moel Heulen","30F",2155,"4","403","1322","SH776081","SH 77610 08147","SH785089","333","70","no feature","","","2015-03-21","","124","OL23W 215W","277607","308143","52.65717","-3.810922","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14454,"Plas-crogen Wood","30E",2087,"4","404","1325","SJ248356","SJ 24844 35659","SJ 2447 3633","361.9","42.2","mound by track in clearing","","Trimble GeoXH 6000","2015-09-12","Summit height measurement is 404.0m","126","240 255","324842","335655","52.913059","-3.119107","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14455,"Mynydd Lledrod","30E",2087,"4","401.5","1317","SJ216309","SJ 21614 30928","SJ 2247 3074","358.2","43.3","no feature","ground 50m ENE at SJ 21661 30943 is 0.3m lower","Trimble GeoXH 6000","2015-09-12","","126","240 255","321612","330924","52.870077","-3.165988","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14456,"Bryn Mawr","30D",2059,"4","401","1316","SH830259","","SH826260","362","39","","","","2014-12-13","","124 125","OL23E","283000","325900","52.817916","-3.737569","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14457,"Moel Rhiwen","30B",1975,"4","401","1316","SH581643","","SH583642","359","42","","","","2014-10-19","","114 115","OL17W 263S","258100","364300","53.156885","-4.123661","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14458,"Moel y Llan","30D",2059,"4","405","1329","SH753241","","SH755241","372","33","","","","2014-08-04","","124","OL18W","275300","324100","52.800016","-3.851077","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14459,"Moel Tywysog","30C",2042,"4","400.1","1313","SH984657","SH 98482 65717","SH980653","358","42","ground 1m from trig point","","obvious summit/Trimble GeoXH 6000","2014-10-19","","116","264N","298480","365714","53.178826","-3.520486","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14460,"Craig-y-dduallt","30E",2087,"4","400.2","1313","SJ232400","SJ 23282 40067","SJ 2255 3974","364.7","35.5","no feature","ground c 200m WSW (SJ230399) is probably lower","Trimble GeoXH 6000","2015-09-12","","117","255 256","323280","340063","52.952456","-3.143374","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14461,"Foel Greon","30C",2042,"3","398.1","1306","SH977635","SH 97740 63545","SH 9755 6300","329.5","68.6","grassy knoll","ground c 30m W at SH 97704 63548 is 0.1m lower","Trimble GeoXH 6000","2014-10-19","","116","264S","297738","363542","53.159167","-3.530889","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14462,"Penmaen","30D",2059,"3","397","1302","SH844266","SH 84412 26612","SH833258","337","60","knoll by fallen pine","","","2012-01-20","","124 125","OL23E","284409","326608","52.824585","-3.716918","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14463,"Pen-y-Ffrith","30C",2040,"3","396","1299","SJ215543","SJ 21510 54334","SJ222542","341","55","rock by trig point","","","2012-01-20","","117","256","321508","354331","53.080423","-3.173217","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14464,"Pen y Bwlch-coch","30F",2137,"Un","395","1296","SH752159","","SH750157","367","28","","","","2014-02-14","Deleted from Tumps list Feb 2014","124","OL23W","275200","315900","52.726317","-3.849435","W","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14465,"Craig Garth-bwlch","30E",2104,"3","399","1309","SJ020182","SJ 02058 18276","SJ014184","345","54","no feature: pasture","ground 250m SW in wood at SJ 01842 18152 may be as high","","2014-03-05","","125","239","302056","318272","52.753169","-3.452632","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,"Bryniau'r-plas","30C",2040,"3","392","1286","SJ171495","SJ 17137 49585","SJ159497","304","88","no feature: ground on E side of fence","","","2014-03-05","","116","256","317135","349582","53.037082","-3.23726","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,"Y Foel","30E",2079,"3","392","1286","SJ025407","SJ 02551 40757","SJ018407","327","65","trig point","","","2012-01-20","","125","255","302549","340753","52.955288","-3.452058","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14468,"Allt-lwyd","30F",2137,"3","392","1286","SH615077","","SH622084","333","59","","","","2014-03-05","","124","OL23W","261500","307700","52.649314","-4.048713","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,"Moel Hafod yr Wyn","30D",2053,"3","392","1286","SH842322","","SH840324","359","33","","","","2012-01-20","","124 125","OL23E","284200","332200","52.874783","-3.722011","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14470,"Cefn Bran","30E",2131,"3","391","1283","SJ096199","","SJ092201","361","30","","","","2012-01-20","","125","239","309600","319900","52.769115","-3.341333","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14471,"Mynydd Ty-mawr","30F",2155,"3","390","1280","SH769075","","SH772077","335","55","","","","2012-01-20","","124","OL23W 215W","276900","307500","52.651232","-3.821132","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14472,"Pen y Gaer","30A",1952,"3","389","1276","SH429455","SH 42903 45551","SH428457","336","53","outcrop","","obvious summit","2014-10-19","","115 123","254","242900","345548","52.984191","-4.341636","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,"Moel Goedog","30D",2074,"3","388","1273","SH618325","","SH624325","348","40","","","","2012-01-20","","124","OL18W","261800","332500","52.872188","-4.054745","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14474,"Mynydd Cwm-mynach","30D",2056,"3","387","1270","SH676222","SH 67634 22271","SH675229","327","60","small rock spike","","","2012-01-20","","124","OL18W","267631","322267","52.781722","-3.964016","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
