hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
17787,"Dodman Point","40",19290,"1","114","374","SX002393","SX 00203 39399","SW989475","75","39","ground by tree 15m NE of trig point","ground by gate, 120m NNE, is as high. Very flat summit area","Abney level","2017-12-14","","204","105","200200","39393","50.220704","-4.80224","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17788,"Amados Hill","40",2877,"1","114","374","SX530555","SX 53088 55556","SX562552","76","38","no feature: ground at NW corner of Comms enclosure","ground 60m E at SX 53145 55564 near NE corner of enclosure may be as high; ground inside enclosure may be higher but is man-made","","2012-01-20","","201","OL20W","253085","55550","50.381429","-4.067759","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17789,"Trenerry Hill","40",19290,"1","114","374","SW831518","","SW827522","84","30","","","","2014-03-21","","200 204","105","183100","51800","50.326108","-5.048729","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17790,"Goonhilly Down","40",2886,"1","113","371","SW725211","SW 72538 21107","SW696225","59","54","trig point on tumulus","tumulus c120m NNE at SW 72576 21215 could be as high","","2015-02-21","","204","103","172535","21100","50.046451","-5.178556","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17791,"Roskruge Beacon","40",2886,"1","113","371","SW779231","SW 77964 23114","SW765213","76","37","grass mound c 10m N of trig point","","","2016-07-31","","204","103","177961","23107","50.066525","-5.104049","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17792,"Cumble Tor","40",2883,"1","112","367","SX389594","SX 38937 59417","SX398630","47","65","level pasture W of concrete water tank","","","2012-01-20","","201","108","238934","59411","50.412418","-4.268297","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17793,"Windmills Hill","40",2881,"1","112","367","SX373596","SX 37390 59689","SX375600","74","38","no feature: level pasture","","","2015-03-15","","201","108","237387","59683","50.414436","-4.29017","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17794,"Sunrising Hill","40",2881,"1","112","367","SX260544","","SX268560","67","45","","","","2012-01-20","","201","107","226000","54400","50.363703","-4.447853","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17795,"Whiteley Cross","40",2877,"1","112","367","SX654547","","SX653554","69","43","","","","2015-02-14","","202","OL20W","265400","54700","50.376737","-3.894349","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17796,"Kingole Hill","40",2881,"1","112","367","SX148564","SX 14898 56488","SX155576","78","34","no feature: pasture","","Abney level","2018-04-22","","200","107","214895","56482","50.379019","-4.604848","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,"Smoothlands","40",2877,"0 ","61","200","SS225264","SS 22542 26499","SS226265","28","33","clifftop outcrop","","","2018-06-07","","190","126","222539","126493","51.010371","-4.531094","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17798,"Boringdon Park","40",2877,"1","111","364","SX536577","SX 53621 57742","SX540582","77","34","trig point","ground 50m S at SX 53636 57695 is man-made","","2012-01-20","","201","OL20W","253618","57736","50.401209","-4.061119","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17799,"Gallantry Bower","40",2877,"1","111","364","SS304262","SS 30476 26258","SS310256","79","32","small grassy outcrop on path","","","2014-08-07","","190","126","230473","126252","51.0106","-4.417991","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17800,"Nethercott Hill","40",2877,"1","111","364","SS565069","","SS572068","79","32","","","","2012-01-20","","191","113","256500","106900","50.843772","-4.039628","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17801,"Crousa Common","40",2886,"1","111","364","SW771207","SW 77119 20806","SW747198","81","30","no feature","","Abney level","2012-01-20","","204","103","177116","20799","50.045482","-5.114495","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17802,"Highridge","40",2877,"1","109","358","SS540129","","SS536135","74","35","","","","2012-01-20","","180","127","254000","112900","50.897066","-4.077509","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17803,"Blacketon Rings","40",2881,"1","109","358","SX293601","","SX289605","76","33","","","","2012-01-20","","201","107","229300","60100","50.415887","-4.404087","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17804,"Aish Hill","40",2877,"1","109","358","SX834586","SX 83427 58614","SX835588","77","32","no feature","level pasture c.40m E of water tank","","2012-01-20","","202","OL20E","283424","58608","50.415721","-3.642187","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17805,"Hope's Nose Hill","40",2877,"1","108","354","SX942636","","SX934644","49","59","","","","2015-02-08","","202","OL44 110","294200","63600","50.462642","-3.491982","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17806,"Tregondean Hill","40",19290,"1","109","358","SW988449","SW 98837 44997","SW989427","78","31","no feature: grass c30m NNW of gate","Old Maps evidence suggests the 108m 25k spot height c500m SW at SW 98440 44685 and the 108m 50k spot height c1.15km SSW at SW 98389 43933 are both lower.","","2016-04-24","","204","105","198834","44991","50.270526","-4.824338","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17807,"Lobb's Shop Hill","40",19290,"1","107","351","SX021495","","SX029519","68","39","","","","2012-01-20","","204","105 107","202100","49500","50.312135","-4.780929","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17808,"Cadson Bury","40",2881,"1","107","351","SX343674","SX 34365 67471","SX342676","74","33","no feature","","","2014-10-30","","201","108","234362","67465","50.483518","-4.336153","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17809,"Torcross Hill","40",2877,"1","106","348","SX815418","","SX805412","57","49","","","","2012-01-20","alternative summit at SX808418","202","OL20E","281500","41800","50.264236","-3.663973","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17810,"Kennford Hill","40",2877,"1","106","348","SX919867","","SX917871","52","54","","","","2017-04-06","","192","OL44 110","291900","86700","50.669887","-3.531092","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17811,"Castle Hill","40",2877,"1","106","348","SS523168","","SS527169","76","30","","","","2012-01-20","","180","127","252300","116800","50.931680","-4.103246","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17812,"Berry Hill","40",2881,"1","106","348","SX373587","SX 37379 58713","SX372591","76","30","no feature: arable field","","","2012-01-20","","201","108","237376","58707","50.405662","-4.289901","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17813,"Hele Park","40",2877,"1","104","341","SX830719","SX 83024 71930","SX831723","52","52","no feature: ground by wooden pylon","","","2012-01-20","","202","OL44 110","283021","71924","50.535345","-3.652025","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17814,"Hood Ball","40",2877,"1","104","341","SX764636","SX 76485 63656","SX762633","57","47","no feature","","","2012-01-20","","202","OL20E OL28S","276482","63650","50.459625","-3.741515","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17815,"Hareston Hill","40",2877,"1","104","341","SX567532","","SX563544","68","36","","","","2014-11-11","","202","OL20W","256700","53200","50.361200","-4.016056","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17816,"Worth Hill","40",2885,"1","104","341","SS984024","SS 98472 02440","SS985028","64","40","no feature: ground on W side of hedge","","","2014-04-07","","192","114S","298469","102434","50.812521","-3.442501","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17817,"St Austell Golf Course","40",19290,"1","104","341","SX001506","","SW999512","74","30","","","","2012-01-20","","200 204","105 107","200100","50600","50.321341","-4.809567","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17818,"Fleet Hill","40",2877,"1","103","338","SX822590","","SX821606","51","52","","","","2012-01-20","","202","OL20E","282200","59000","50.419000","-3.659536","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17819,"Broadhempston Hill","40",2877,"1","103","338","SX810657","SX 81070 65726","SX807663","57","46","no feature: ground 30m NW of mast","","Abney level","2012-01-20","","202","OL44 110","281067","65720","50.479181","-3.677608","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17820,"Penhalt Cliff","40",2881,"1","103","338","SS188003","SS 18853 00405","SX195997","72","31","no feature: rough pasture","","Abney level","2017-05-29","","190","111","218850","100399","50.774805","-4.57068","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17821,"St Winnow Hill","40",2881,"1","103","338","SX119576","SX 11906 57680","SX119584","73","30","no feature: grass","","","2012-01-20","","200","107","211903","57674","50.388778","-4.64748","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17822,"Hartley","40",2877,"1","105","344","SX484568","SX 48484 56876","SX483578","73","32","driveway of No 14","","","2014-03-21","","201","OL20W 108","248481","56870","50.392123","-4.133001","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17823,"Finlake Hill","40",2877,"1","102","335","SX850786","","SX848792","67","35","","","","2012-01-20","","191","OL44 110","285000","78600","50.595751","-3.626178","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17824,"Sutton Hill","40",2877,"1","101","331","SX697420","SX 69790 42018","SX710424","66","35","no feature: grass","","Abney level","2016-09-20","","202","OL20W","269787","42012","50.263676","-3.828298","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17825,"Highweek","40",2877,"0 ","99","325","SX846721","","SX839719","54","45","","","","2012-01-20","","191","OL44 110","284600","72100","50.537241","-3.629810","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17826,"Yalberton Hill","40",2877,"0 ","99","325","SX871586","","SX868599","56","43","","","","2015-02-08","","202","OL20E","287100","58600","50.416367","-3.590470","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17827,"Longcombe Cross","40",2877,"0 ","99","325","SX832599","","SX834601","64","35","","","","2012-01-20","","202","OL20E","283200","59900","50.427290","-3.645746","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17828,"Bartonhill","40",2877,"0 ","98","322","SX786647","SX 78619 64764","SX776661","58","40","ground by edge of old vegetated hollow","","","2012-01-20","","202","OL20E OL44 110","278616","64758","50.470031","-3.711824","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17829,"Parnall's Hill","40",19290,"0 ","98","322","SW962415","SW 96298 41560","SW962427","64","34","mound by barn","","","2012-01-20","","204","105","196295","41554","50.238783","-4.858072","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17830,"Ermington Hill","40",2877,"0 ","97","318","SX645525","SX 64538 52586","SX652528","51","46","no feature","flat summit area","","2017-01-29","","202","OL20W","264535","52580","50.357484","-3.905738","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17831,"Rame Head","40",2881,"0 ","97","318","SX418483","SX 41819 48345","SX418484","67","30","grassy outcrop 1m N of Chapel","","","2014-06-22","","201","108","241816","48339","50.313702","-4.223111","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17832,"Daddon Hill","40",2877,"0 ","98","322","SS438288","SS 43902 28861","SS420277","31","67","no feature: ground on track","possible alternative summit 70m NE at SS 43958 28902","","2018-06-07","","180","139","243899","128855","51.037792","-4.227884","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17833,"Yarninknowle Hill","40",2877,"0 ","94.4","310","SX623506","SX 62366 50611","SX615504","58","36","dome in pasture","high point of fenced earth bank is higher","Abney level","2018-02-04","","202","OL20W","262363","50605","50.339228","-3.935532","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17834,"King's Tamerton","40",2877,"0 ","96","315","SX455587","SX 45534 58755","SX470592","62","34","no feature: level playing field","hedge junction 50m W at SX 45481 58760 could be as high","","2015-02-08","","201","108","245531","58749","50.408241","-4.175246","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17835,"Trebollack Hill","40",19290,"0 ","96","315","SW887438","SW 88773 43822","SW897466","64","32","no feature: ground by hedge and water tank","ground 170m N and c 100 E of trig point at SW 88815 43982 may be as high","Abney level","2015-08-12","","204","105","188770","43816","50.256457","-4.964716","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17836,"Treveor Hill","40",19290,"0 ","94","308","SW873442","SW 87328 44297","SW882461","59","35","no feature: ground 25m E of water tank","summit is in trees","Abney level","2012-01-20","","204","105","187325","44291","50.260205","-4.985226","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17837,"Pellynwartha Hill","40",2886,"0 ","94","308","SW760387","SW 76018 38802","SW754385","63","31","no feature: grass c55m ENE of trig","","","2014-04-07","","204","104 105","176015","38796","50.206678","-5.140416","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17838,"Warboro Hill","40",2877,"0 ","93","305","SX961822","SX 96115 82274","SX951824","36","57","no feature","open woodland on N side of track","","2012-01-20","","192","OL44 110","296112","82268","50.630813","-3.47026","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17839,"Wolborough Hill","40",2877,"0 ","93","305","SX858706","SX 85901 70666","SX854703","57","36","no feature: path","path is on E side of former school ground where there may also be ground as high","","2014-11-11","","202","OL44 110","285898","70660","50.524551","-3.611058","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17840,"Penarthtown Hill","40",2881,"0 ","93","305","SX253566","","SX258570","59","34","","","","2012-01-20","","201","107","225300","56600","50.383263","-4.458708","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17841,"Black Head","40",2877,"0 ","92","302","SX941641","SX 94173 64134","SX941639","56","36","rock","","","2012-01-20","","202","OL44 110","294170","64128","50.467384","-3.492551","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17842,"Charlecombe Hill","40",2877,"0 ","92","302","SX907714","","SX912707","59","33","","","","2012-01-20","","202","OL44 110","290700","71400","50.532121","-3.543559","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17843,"Tent Hill","40",2877,"0 ","91","299","SS556297","SS 55699 29756","SS556295","57","34","no feature: woodland","","","2018-06-07","","180","127 139","255696","129750","51.048921","-4.060096","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17844,"Carlyon Hill","40",2881,"0 ","90","295","SW957753","SW 95793 75358","SW957762","56","34","ground 11m W of old windmill","","","2012-01-20","","200","106","195790","75352","50.542183","-4.883513","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17845,"Tolverne Hill","40",19290,"0 ","88","289","SW851397","SW 85156 39729","SW874390","44","44","no feature: ground by wall","flat summit area","","2016-07-27","","204","105","185153","39723","50.218393","-5.013066","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17846,"Tor Hill","40",2877,"0 ","89","292","SX458610","SX 45885 61047","SX466612","54","45","no feature: ground on field boundary","","","2017-01-29","","201","108","245882","61041","50.428932","-4.171251","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17847,"Dartington Hill","40",2877,"0 ","86","282","SX796629","SX 79694 62983","SX788629","41","45","no feature: pasture","","","2018-06-21","","202","OL20E OL44 110","279691","62977","50.454243","-3.69611","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17848,"Mount Cundy","40",19290,"0 ","86","282","SW857423","SW 85796 42329","SW858427","43","43","ground by water tank","","","2016-07-27","","204","105","185793","42323","50.241976","-5.005576","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17849,"Were Down","40",2877,"0 ","86","282","SX683474","SX 68364 47423","SX685481","54","32","no feature","","Abney level","2014-02-14","","202","OL20W","268361","47417","50.311944","-3.850178","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17850,"Porth Kea Hill","40",2886,"0 ","85","279","SW830417","SW 83085 41797","SW828420","53","32","no feature: grass c 25m E of hedgerow","","","2012-01-20","","204","105","183082","41791","50.236209","-5.043237","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17851,"The Island [Pen Diu]","40",2881,"0 ","86","282","SX049890","","SX051889","35","51","","","","2013-07-24","Relocated from 84m at SX047891","200","111","204900","89000","50.667889","-4.762273","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17852,"Pearce's Hill","40",2877,"0 ","82","269","SX930880","","SX928879","50","32","","","","2017-01-29","","192","OL44 110 114S","293000","88000","50.681777","-3.515908","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
